species,lat,lon,country,eventDate,basisOfRecord,presence,10m_bio_1,10m_bio_2,10m_bio_3,10m_bio_4,10m_bio_5,10m_bio_6,10m_bio_7,10m_bio_8,10m_bio_9,10m_bio_10,10m_bio_11,10m_bio_12,10m_bio_13,10m_bio_14,10m_bio_15,10m_bio_16,10m_bio_17,10m_bio_18,10m_bio_19,10m_elev
Apis mellifera,-0.10372,37.251282,Kenya,2023-01-07T17:05,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-4.35609,39.557552,Kenya,2023-01-06,HUMAN_OBSERVATION,1,,,,,,,,,,,,,,,,,,,,
Apis mellifera,-1.26478,36.786823,Kenya,2023-03-08T01:06,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-1.224201,36.896652,Kenya,2023-03-09T17:45,HUMAN_OBSERVATION,1,164.0,12.004520416259766,74.29115295410156,116.23384094238281,28.674999237060547,12.516249656677246,16.158748626708984,20.844541549682617,18.455917358398438,21.224332809448242,18.258459091186523,776.0,164.0,14.0,75.35821533203125,364.0,46.0,286.0,57.0,1584.0
Apis mellifera,-1.267143,36.821002,Kenya,2023-03-11T08:33,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-2.79875,37.530262,Kenya,2023-03-23T10:17:52,HUMAN_OBSERVATION,1,172.0,12.670062065124512,71.39069366455078,154.1061553955078,30.984498977661133,13.237000465393066,17.74749755859375,22.260583877563477,19.47308349609375,23.076250076293945,19.25583267211914,797.0,172.0,8.0,85.12400817871094,345.0,25.0,204.0,34.0,1213.0
Apis mellifera,-0.508936,37.454077,Kenya,2023-03-27T18:01,HUMAN_OBSERVATION,1,268.0,11.61818790435791,76.65608215332031,99.48599243164062,28.62150001525879,13.465250015258789,15.15625,21.398082733154297,19.207292556762695,21.508790969848633,19.207292556762695,1085.0,268.0,14.0,94.24626159667969,510.0,52.0,396.0,52.0,1271.0
Apis mellifera,-0.51301,37.45506,Kenya,2023-03-14T11:26,HUMAN_OBSERVATION,1,268.0,11.61818790435791,76.65608215332031,99.48599243164062,28.62150001525879,13.465250015258789,15.15625,21.398082733154297,19.207292556762695,21.508790969848633,19.207292556762695,1085.0,268.0,14.0,94.24626159667969,510.0,52.0,396.0,52.0,1271.0
Apis mellifera,-0.51301,37.45506,Kenya,2023-03-14T11:52,HUMAN_OBSERVATION,1,268.0,11.61818790435791,76.65608215332031,99.48599243164062,28.62150001525879,13.465250015258789,15.15625,21.398082733154297,19.207292556762695,21.508790969848633,19.207292556762695,1085.0,268.0,14.0,94.24626159667969,510.0,52.0,396.0,52.0,1271.0
Apis mellifera,-0.508936,37.454077,Kenya,2023-03-27T18:01,HUMAN_OBSERVATION,1,268.0,11.61818790435791,76.65608215332031,99.48599243164062,28.62150001525879,13.465250015258789,15.15625,21.398082733154297,19.207292556762695,21.508790969848633,19.207292556762695,1085.0,268.0,14.0,94.24626159667969,510.0,52.0,396.0,52.0,1271.0
Apis mellifera,-1.224507,36.896679,Kenya,2023-04-25T17:47,HUMAN_OBSERVATION,1,164.0,12.004520416259766,74.29115295410156,116.23384094238281,28.674999237060547,12.516249656677246,16.158748626708984,20.844541549682617,18.455917358398438,21.224332809448242,18.258459091186523,776.0,164.0,14.0,75.35821533203125,364.0,46.0,286.0,57.0,1584.0
Apis mellifera,-1.239567,36.818961,Kenya,2023-04-23T13:30,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-0.47433,37.71759,Kenya,2023-04-12T09:48,HUMAN_OBSERVATION,1,231.0,11.134604454040527,75.7752456665039,110.81858825683594,29.443500518798828,14.749250411987305,14.694250106811523,22.129457473754883,20.089916229248047,22.8055419921875,20.089916229248047,921.0,231.0,4.0,105.70143127441406,438.0,18.0,351.0,18.0,996.0
Apis mellifera,-0.47433,37.71759,Kenya,2023-04-12T09:38,HUMAN_OBSERVATION,1,231.0,11.134604454040527,75.7752456665039,110.81858825683594,29.443500518798828,14.749250411987305,14.694250106811523,22.129457473754883,20.089916229248047,22.8055419921875,20.089916229248047,921.0,231.0,4.0,105.70143127441406,438.0,18.0,351.0,18.0,996.0
Apis mellifera,-0.47433,37.71759,Kenya,2023-04-12T09:38,HUMAN_OBSERVATION,1,231.0,11.134604454040527,75.7752456665039,110.81858825683594,29.443500518798828,14.749250411987305,14.694250106811523,22.129457473754883,20.089916229248047,22.8055419921875,20.089916229248047,921.0,231.0,4.0,105.70143127441406,438.0,18.0,351.0,18.0,996.0
Apis mellifera,-0.347803,37.482394,Kenya,2023-04-27T11:34,HUMAN_OBSERVATION,1,365.0,11.000332832336426,76.73892211914062,96.69783020019531,25.263500213623047,10.928750038146973,14.334750175476074,18.33941650390625,17.570209503173828,18.50545883178711,16.187000274658203,1720.0,365.0,42.0,79.32968139648438,791.0,182.0,525.0,213.0,1758.0
Apis mellifera,-0.347803,37.482394,Kenya,2023-04-21T11:23,HUMAN_OBSERVATION,1,365.0,11.000332832336426,76.73892211914062,96.69783020019531,25.263500213623047,10.928750038146973,14.334750175476074,18.33941650390625,17.570209503173828,18.50545883178711,16.187000274658203,1720.0,365.0,42.0,79.32968139648438,791.0,182.0,525.0,213.0,1758.0
Apis mellifera,-0.471909,37.913347,Kenya,2023-04-24T10:04,HUMAN_OBSERVATION,1,172.0,11.010375022888184,73.93855285644531,120.88125610351562,31.02025032043457,16.128999710083008,14.891250610351562,23.84516716003418,21.595874786376953,24.58733367919922,21.595874786376953,610.0,172.0,0.0,118.81896209716797,314.0,2.0,243.0,2.0,675.0
Apis mellifera,-0.47433,37.71759,Kenya,2023-04-20T10:07,HUMAN_OBSERVATION,1,231.0,11.134604454040527,75.7752456665039,110.81858825683594,29.443500518798828,14.749250411987305,14.694250106811523,22.129457473754883,20.089916229248047,22.8055419921875,20.089916229248047,921.0,231.0,4.0,105.70143127441406,438.0,18.0,351.0,18.0,996.0
Apis mellifera,-0.347803,37.482394,Kenya,2023-04-21T11:13,HUMAN_OBSERVATION,1,365.0,11.000332832336426,76.73892211914062,96.69783020019531,25.263500213623047,10.928750038146973,14.334750175476074,18.33941650390625,17.570209503173828,18.50545883178711,16.187000274658203,1720.0,365.0,42.0,79.32968139648438,791.0,182.0,525.0,213.0,1758.0
Apis mellifera,-0.471909,37.913347,Kenya,2023-04-24T09:52,HUMAN_OBSERVATION,1,172.0,11.010375022888184,73.93855285644531,120.88125610351562,31.02025032043457,16.128999710083008,14.891250610351562,23.84516716003418,21.595874786376953,24.58733367919922,21.595874786376953,610.0,172.0,0.0,118.81896209716797,314.0,2.0,243.0,2.0,675.0
Apis mellifera,-0.47433,37.71759,Kenya,2023-04-12T09:57,HUMAN_OBSERVATION,1,231.0,11.134604454040527,75.7752456665039,110.81858825683594,29.443500518798828,14.749250411987305,14.694250106811523,22.129457473754883,20.089916229248047,22.8055419921875,20.089916229248047,921.0,231.0,4.0,105.70143127441406,438.0,18.0,351.0,18.0,996.0
Apis mellifera,-0.471909,37.913347,Kenya,2023-04-24T10:04,HUMAN_OBSERVATION,1,172.0,11.010375022888184,73.93855285644531,120.88125610351562,31.02025032043457,16.128999710083008,14.891250610351562,23.84516716003418,21.595874786376953,24.58733367919922,21.595874786376953,610.0,172.0,0.0,118.81896209716797,314.0,2.0,243.0,2.0,675.0
Apis mellifera,-0.47433,37.71759,Kenya,2023-04-20T10:07,HUMAN_OBSERVATION,1,231.0,11.134604454040527,75.7752456665039,110.81858825683594,29.443500518798828,14.749250411987305,14.694250106811523,22.129457473754883,20.089916229248047,22.8055419921875,20.089916229248047,921.0,231.0,4.0,105.70143127441406,438.0,18.0,351.0,18.0,996.0
Apis mellifera,-0.471909,37.913347,Kenya,2023-04-24T10:04,HUMAN_OBSERVATION,1,172.0,11.010375022888184,73.93855285644531,120.88125610351562,31.02025032043457,16.128999710083008,14.891250610351562,23.84516716003418,21.595874786376953,24.58733367919922,21.595874786376953,610.0,172.0,0.0,118.81896209716797,314.0,2.0,243.0,2.0,675.0
Apis mellifera,-0.347803,37.482394,Kenya,2023-04-21T11:44,HUMAN_OBSERVATION,1,365.0,11.000332832336426,76.73892211914062,96.69783020019531,25.263500213623047,10.928750038146973,14.334750175476074,18.33941650390625,17.570209503173828,18.50545883178711,16.187000274658203,1720.0,365.0,42.0,79.32968139648438,791.0,182.0,525.0,213.0,1758.0
Apis mellifera,-0.47433,37.71759,Kenya,2023-04-20T10:07,HUMAN_OBSERVATION,1,231.0,11.134604454040527,75.7752456665039,110.81858825683594,29.443500518798828,14.749250411987305,14.694250106811523,22.129457473754883,20.089916229248047,22.8055419921875,20.089916229248047,921.0,231.0,4.0,105.70143127441406,438.0,18.0,351.0,18.0,996.0
Apis mellifera,-0.471909,37.913347,Kenya,2023-04-24T10:04,HUMAN_OBSERVATION,1,172.0,11.010375022888184,73.93855285644531,120.88125610351562,31.02025032043457,16.128999710083008,14.891250610351562,23.84516716003418,21.595874786376953,24.58733367919922,21.595874786376953,610.0,172.0,0.0,118.81896209716797,314.0,2.0,243.0,2.0,675.0
Apis mellifera,-1.263189,36.829211,Kenya,2023-05-08T04:07,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,0.399085,36.024562,Kenya,2023-05-18T11:00,HUMAN_OBSERVATION,1,99.0,14.576541900634766,85.94405364990234,63.26142501831055,32.069000244140625,15.108499526977539,16.960500717163086,24.003833770751953,23.38374900817871,24.113332748413086,22.551916122436523,721.0,99.0,27.0,42.76728820800781,251.0,92.0,182.0,228.0,1124.0
Apis mellifera,-1.260184,36.807647,Kenya,2023-05-28T12:03,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-0.482883,36.730278,Kenya,2023-05-18T19:04:20,HUMAN_OBSERVATION,1,218.0,11.228208541870117,79.2966537475586,80.41166687011719,19.067750930786133,4.9079999923706055,14.159750938415527,12.478958129882812,11.677291870117188,12.491708755493164,10.533791542053223,1402.0,218.0,45.0,45.34027862548828,530.0,204.0,407.0,264.0,2778.0
Apis mellifera,-0.820418,36.377323,Kenya,2023-05-25T15:30:24,HUMAN_OBSERVATION,1,131.0,13.560521125793457,78.31547546386719,98.50428771972656,26.110000610351562,8.794750213623047,17.315250396728516,17.428916931152344,15.273333549499512,17.684541702270508,15.22137451171875,697.0,131.0,33.0,50.747310638427734,288.0,114.0,229.0,115.0,1967.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T11:21,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T12:06,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.049211,37.286747,Kenya,2023-05-15T10:22,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T12:06,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T12:06,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T11:21,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.049211,37.286747,Kenya,2023-05-15T11:54,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.049211,37.286747,Kenya,2023-05-15T10:49,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.049211,37.286747,Kenya,2023-05-15T10:49,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T12:06,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T12:06,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T11:21,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T11:21,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-0.053297,37.291232,Kenya,2023-05-17T12:06,HUMAN_OBSERVATION,1,255.0,10.909062385559082,75.35054016113281,80.20535278320312,17.30500030517578,2.8272500038146973,14.477750778198242,10.374208450317383,9.543167114257812,10.444292068481445,8.439833641052246,1510.0,255.0,47.0,52.02140808105469,564.0,220.0,446.0,244.0,3244.0
Apis mellifera,-1.256433,36.816623,Kenya,2023-06-04T08:30,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-2.705082,37.266045,Kenya,2023-06-08T13:25:07,HUMAN_OBSERVATION,1,172.0,12.689020156860352,72.17154693603516,151.20614624023438,30.563749313354492,12.982000350952148,17.581748962402344,21.917667388916016,19.259666442871094,22.751375198364258,18.99970817565918,759.0,172.0,9.0,80.6670913696289,359.0,28.0,194.0,38.0,1234.0
Apis mellifera,-1.26712,36.820926,Kenya,2023-06-18T09:21,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-0.11468,34.74753,Kenya,2023-06-19T12:16:09,HUMAN_OBSERVATION,1,226.0,11.971603393554688,83.73068237304688,70.60234832763672,29.833999633789062,15.536250114440918,14.297749519348145,22.61487579345703,23.058542251586914,23.24650001525879,21.451583862304688,1427.0,226.0,64.0,38.2038459777832,558.0,254.0,307.0,286.0,1230.0
Apis mellifera,-3.3733,38.341,Kenya,2023-06-09T15:22,HUMAN_OBSERVATION,1,161.0,9.89645767211914,67.58837127685547,157.33180236816406,29.08099937438965,14.438750267028809,14.64224910736084,22.25545883178711,19.30145835876465,23.089374542236328,19.30145835876465,898.0,161.0,14.0,74.88529968261719,364.0,55.0,211.0,55.0,1015.0
Apis mellifera,-3.3733,38.341,Kenya,2023-06-09T15:22,HUMAN_OBSERVATION,1,161.0,9.89645767211914,67.58837127685547,157.33180236816406,29.08099937438965,14.438750267028809,14.64224910736084,22.25545883178711,19.30145835876465,23.089374542236328,19.30145835876465,898.0,161.0,14.0,74.88529968261719,364.0,55.0,211.0,55.0,1015.0
Apis mellifera,-1.21594,36.974845,Kenya,2023-06-16T13:02,HUMAN_OBSERVATION,1,164.0,12.004520416259766,74.29115295410156,116.23384094238281,28.674999237060547,12.516249656677246,16.158748626708984,20.844541549682617,18.455917358398438,21.224332809448242,18.258459091186523,776.0,164.0,14.0,75.35821533203125,364.0,46.0,286.0,57.0,1584.0
Apis mellifera,-0.48686,36.709454,Kenya,2023-06-10T10:41:48,HUMAN_OBSERVATION,1,218.0,11.228208541870117,79.2966537475586,80.41166687011719,19.067750930786133,4.9079999923706055,14.159750938415527,12.478958129882812,11.677291870117188,12.491708755493164,10.533791542053223,1402.0,218.0,45.0,45.34027862548828,530.0,204.0,407.0,264.0,2778.0
Apis mellifera,-1.229645,36.804878,Kenya,2023-07-06T13:09:55,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-0.594159,36.399248,Kenya,2023-07-12T12:42:59,HUMAN_OBSERVATION,1,121.0,14.478708267211914,78.34587097167969,87.54300689697266,25.702499389648438,7.2220001220703125,18.480499267578125,16.524625778198242,16.125917434692383,16.731332778930664,14.510624885559082,728.0,121.0,31.0,41.50690841674805,274.0,118.0,216.0,154.0,2117.0
Apis mellifera,-0.645765,36.200681,Kenya,2023-07-27T08:52:31,HUMAN_OBSERVATION,1,121.0,14.38656234741211,79.70394897460938,83.47124481201172,25.74774932861328,7.697750091552734,18.049999237060547,16.753915786743164,16.369916915893555,16.94729232788086,14.850250244140625,718.0,121.0,28.0,40.67127990722656,265.0,109.0,212.0,173.0,2110.0
Apis mellifera,-1.328843,36.767327,Kenya,2023-07-25T13:13,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,1.331154,37.219491,Kenya,2023-07-22T09:06:09,HUMAN_OBSERVATION,1,180.0,11.052145957946777,80.4611587524414,74.71977996826172,25.613250732421875,11.877249717712402,13.736001014709473,19.438249588012695,17.664207458496094,19.472291946411133,17.65887451171875,731.0,180.0,11.0,87.93280792236328,350.0,40.0,288.0,44.0,1579.0
Apis mellifera,-0.491381,34.032989,Kenya,2023-08-10T15:32:13,HUMAN_OBSERVATION,1,179.0,9.221541404724121,83.84554290771484,60.53780746459961,27.980249404907227,16.98200035095215,10.998249053955078,22.704626083374023,21.56658363342285,23.08529281616211,21.56658363342285,989.0,179.0,37.0,54.36091232299805,428.0,120.0,227.0,120.0,1158.0
Apis mellifera,-1.390444,36.7755,Kenya,2023-08-29T10:53:09,HUMAN_OBSERVATION,1,191.0,11.984271049499512,72.64295196533203,127.05976867675781,28.277999877929688,11.780500411987305,16.497499465942383,20.282583236694336,17.86954116821289,20.80608367919922,17.616374969482422,858.0,191.0,18.0,76.34839630126953,418.0,58.0,313.0,69.0,1775.0
Apis mellifera,-0.491434,34.03308,Kenya,2023-08-10T14:01:44,HUMAN_OBSERVATION,1,179.0,9.221541404724121,83.84554290771484,60.53780746459961,27.980249404907227,16.98200035095215,10.998249053955078,22.704626083374023,21.56658363342285,23.08529281616211,21.56658363342285,989.0,179.0,37.0,54.36091232299805,428.0,120.0,227.0,120.0,1158.0
Apis mellifera,-1.222272,36.896911,Kenya,2023-09-05T14:03,HUMAN_OBSERVATION,1,164.0,12.004520416259766,74.29115295410156,116.23384094238281,28.674999237060547,12.516249656677246,16.158748626708984,20.844541549682617,18.455917358398438,21.224332809448242,18.258459091186523,776.0,164.0,14.0,75.35821533203125,364.0,46.0,286.0,57.0,1584.0
Apis mellifera,-1.222301,36.896887,Kenya,2023-09-09T11:57,HUMAN_OBSERVATION,1,164.0,12.004520416259766,74.29115295410156,116.23384094238281,28.674999237060547,12.516249656677246,16.158748626708984,20.844541549682617,18.455917358398438,21.224332809448242,18.258459091186523,776.0,164.0,14.0,75.35821533203125,364.0,46.0,286.0,57.0,1584.0
Apis mellifera,0.216276,34.881363,Kenya,2023-09-03T20:50,HUMAN_OBSERVATION,1,253.0,11.785562515258789,82.00506591796875,77.54391479492188,26.774749755859375,12.402999877929688,14.371749877929688,19.07900047302246,19.914709091186523,20.183834075927734,18.288291931152344,1839.0,253.0,68.0,38.12214660644531,652.0,243.0,306.0,531.0,1680.0
Apis mellifera,0.199062,34.879551,Kenya,2023-09-04T14:09,HUMAN_OBSERVATION,1,253.0,11.785562515258789,82.00506591796875,77.54391479492188,26.774749755859375,12.402999877929688,14.371749877929688,19.07900047302246,19.914709091186523,20.183834075927734,18.288291931152344,1839.0,253.0,68.0,38.12214660644531,652.0,243.0,306.0,531.0,1680.0
Apis mellifera,-0.131617,37.385247,Kenya,2023-09-04T09:59:10,HUMAN_OBSERVATION,1,237.0,12.108291625976562,77.54890441894531,78.2630844116211,17.463499069213867,1.84975004196167,15.613748550415039,8.905583381652832,7.966917037963867,9.923791885375977,7.966917037963867,1453.0,237.0,46.0,55.14106369018555,537.0,206.0,442.0,206.0,3419.0
Apis mellifera,-1.22245,36.897435,Kenya,2023-10-05T14:00,HUMAN_OBSERVATION,1,164.0,12.004520416259766,74.29115295410156,116.23384094238281,28.674999237060547,12.516249656677246,16.158748626708984,20.844541549682617,18.455917358398438,21.224332809448242,18.258459091186523,776.0,164.0,14.0,75.35821533203125,364.0,46.0,286.0,57.0,1584.0
Apis mellifera,-0.524929,36.663828,Kenya,2023-10-21T13:11,HUMAN_OBSERVATION,1,182.0,12.380291938781738,77.58898162841797,91.04951477050781,21.006750106811523,5.05049991607666,15.956250190734863,13.365875244140625,12.696083068847656,13.448583602905273,11.187749862670898,1141.0,182.0,46.0,42.724239349365234,436.0,176.0,336.0,221.0,2580.0
Apis mellifera,-0.597176,36.469945,Kenya,2023-10-21T11:08,HUMAN_OBSERVATION,1,121.0,14.478708267211914,78.34587097167969,87.54300689697266,25.702499389648438,7.2220001220703125,18.480499267578125,16.524625778198242,16.125917434692383,16.731332778930664,14.510624885559082,728.0,121.0,31.0,41.50690841674805,274.0,118.0,216.0,154.0,2117.0
Apis mellifera,-1.256703,36.816738,Kenya,2023-11-12T10:25:04,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-1.291622,36.770825,Kenya,2023-11-26T17:34:06,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-0.758805,36.430155,Kenya,2023-11-25T13:08:09,HUMAN_OBSERVATION,1,131.0,13.560521125793457,78.31547546386719,98.50428771972656,26.110000610351562,8.794750213623047,17.315250396728516,17.428916931152344,15.273333549499512,17.684541702270508,15.22137451171875,697.0,131.0,33.0,50.747310638427734,288.0,114.0,229.0,115.0,1967.0
Apis mellifera,-1.375761,36.746102,Kenya,2023-11-24T11:29:06,HUMAN_OBSERVATION,1,191.0,11.984271049499512,72.64295196533203,127.05976867675781,28.277999877929688,11.780500411987305,16.497499465942383,20.282583236694336,17.86954116821289,20.80608367919922,17.616374969482422,858.0,191.0,18.0,76.34839630126953,418.0,58.0,313.0,69.0,1775.0
Apis mellifera,-1.313725,36.750783,Kenya,2023-11-25T15:51:12,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,-1.263895,36.827823,Kenya,2023-11-25T10:47:19,HUMAN_OBSERVATION,1,236.0,11.607208251953125,72.53372192382812,128.51402282714844,27.333999633789062,11.331500053405762,16.002498626708984,19.492958068847656,16.945125579833984,19.960832595825195,16.728166580200195,1008.0,236.0,23.0,78.98697662353516,504.0,75.0,376.0,86.0,1824.0
Apis mellifera,0.413458,35.21877,Kenya,2023-12-08T16:27,HUMAN_OBSERVATION,1,184.0,12.663603782653809,80.9085464477539,90.32051086425781,25.8387508392334,10.187000274658203,15.651750564575195,16.160417556762695,17.847749710083008,18.410375595092773,16.132917404174805,1212.0,184.0,35.0,50.37519454956055,465.0,130.0,280.0,449.0,2098.0
